Year,Type,Fund_Name,Assets,Liabilities,Active_Male,Active_Female,Retired_Members,Active_Members,Position,Funding
2015,Police,Itasca Police Pension Fund,15520022.15,29394763.74,22,2,16,24,-13874741.59,0.527985946
2015,Police,Jacksonville Police Pension Fund,16644208.14,28175360.76,37,2,26,39,-11531152.62,0.590736292
2015,Police,Jerseyville Police Pension Fund,3216476.63,10528350.24,15,1,8,16,-7311873.61,0.305506234
2015,Police,Johnsburg Police Pension Fund,2172738.08,5378927.37,9,2,1,11,-3206189.29,0.403935196
2015,Police,Joliet Police Pension Fund,184771560.9,323135111.3,248,21,130,269,-138363550.4,0.571808988
2015,Police,Kankakee Police Pension Fund,18883376.14,60780077.76,60,7,32,67,-41896701.62,0.310683646
2015,Police,Kenilworth Police Pension Fund,6800953.71,13166925.87,9,0,8,9,-6365972.16,0.516517962
2015,Police,Kewanee Police Pension Fund,9166413.45,15059491.89,22,0,13,22,-5893078.44,0.608680128
2015,Police,Kildeer Police Pension Fund,3871229.6,10077167.06,8,0,4,8,-6205937.46,0.384158522
2015,Police,Lagrange Park Police Pension Fund,13906785.35,24095813.68,18,3,16,21,-10189028.33,0.577145289
2015,Police,Lagrange Police Pension Fund,17016827.99,34368571.97,21,5,26,26,-17351743.98,0.495127584
2015,Police,Lake Bluff Police Pension Fund,8848802.18,16104828.93,12,2,8,14,-7256026.75,0.549450244
2015,Police,Lake Forest Police Pension Fund,27645357.64,51239796.75,37,2,29,39,-23594439.11,0.539529026
2015,Police,Lake In The Hills Police Pension Fund,24387240.56,30183123.29,35,4,9,39,-5795882.73,0.807976044
2015,Police,Lake Villa Police Pension Fund,4634756.44,11778613.06,16,1,1,17,-7143856.62,0.39348915
2015,Police,Lake Zurich Police Pension Fund,17015308.86,36049730.52,29,4,14,33,-19034421.66,0.471995452
2015,Police,Lakemoor Police Pension Fund,393994.92,1157295.3,13,0,0,13,-763300.38,0.340444587
2015,Police,Lansing Police Pension Fund,32310749.8,71053786.15,52,2,37,54,-38743036.35,0.454736497
2015,Police,Lasalle Police Pension Fund,7227845.93,18680405.7,24,0,14,24,-11452559.77,0.38692125
2015,Police,Lawrenceville Police Pension Fund,3987375.98,5330959.3,5,1,8,6,-1343583.32,0.747965939
2015,Police,Lemont Police Pension Fund,13778129.95,20340116.86,24,2,10,26,-6561986.91,0.677386961
2015,Police,Libertyville Police Pension Fund,26913366.63,49177871.85,36,3,27,39,-22264505.22,0.547265785
2015,Police,Lincoln Police Pension Fund,9855223.03,21549494.82,24,2,18,26,-11694271.79,0.457329655
2015,Police,Lincolnshire Police Pension Fund,20328707.08,22613218.77,17,6,11,23,-2284511.69,0.898974502
2015,Police,Lincolnwood Police Pension Fund,19430635.73,41968221.53,26,4,28,30,-22537585.8,0.462984492
2015,Police,Lindenhurst Police Pension Fund,6860722.4,8282996.96,12,2,2,14,-1422274.56,0.828289861
2015,Police,Lisle Police Pension Fund,25741376.12,36793307.64,32,5,16,37,-11051931.52,0.699621148
2015,Police,Litchfield Police Pension Fund,4985461.5,9430000.88,14,0,8,14,-4444539.38,0.528680916
2015,Police,Lockport Police Pension Fund,18887675.5,29804317.5,34,1,15,35,-10916642,0.633722799
2015,Police,Lombard Police Pension Fund,60375277.56,88198173.91,60,6,51,66,-27822896.35,0.684541129
2015,Police,Loves Park Police Pension Fund,12328788.3,23450102.2,32,2,15,34,-11121313.9,0.525745611
2015,Police,Lynwood Police Pension Fund,2958848.5,8509053.79,21,2,3,23,-5550205.29,0.347729439
2015,Police,Lyons Police Pension Fund,10001391.18,26115219.16,11,1,17,12,-16113827.98,0.38297175
2015,Police,Macomb Police Pension Fund,13189554.09,20134669.09,24,1,25,25,-6945115,0.655066842
2015,Police,Madison Police Pension Fund,1985070.68,10339257.81,10,1,10,11,-8354187.13,0.191993537
2015,Police,Mahomet Police Pension Fund,1008000.1,1776651.88,7,1,0,8,-768651.78,0.567359375
2015,Police,Manhattan Police Pension Fund,1413637.74,5195375.68,8,1,4,9,-3781737.94,0.272095384
2015,Police,Manteno Police Pension Fund,5822999.54,6582448.37,16,0,0,16,-759448.83,0.884625175
2015,Police,Marengo Police Pension Fund,4889690.52,11202919.55,13,1,3,14,-6313229.03,0.436465735
2015,Police,Marion Police Pension Fund,10217393.64,16982431.98,28,4,9,32,-6765038.34,0.601644903
2015,Police,Markham Police Pension Fund,17154318.9,23894714.65,32,7,10,39,-6740395.75,0.717912691
2015,Police,Marseilles Police Pension Fund,3378458.98,4233998.29,9,0,2,9,-855539.31,0.79793584
2015,Police,Maryville Police Pension Fund,2326482.5,4543700.11,13,0,1,13,-2217217.61,0.512023779
2015,Police,Mascoutah Police Pension Fund,4565114.68,6284720.82,12,0,1,12,-1719606.14,0.72638305
2015,Police,Matteson Police Pension Fund,22249194.4,40218746.83,31,3,22,34,-17969552.43,0.553204566
2015,Police,Mattoon Police Pension Fund,17345255.26,36892301.97,37,1,29,38,-19547046.71,0.470159202
2015,Police,Maywood Police Pension Fund,17682298.73,53287858.41,47,8,31,55,-35605559.68,0.331826034
2015,Police,Mccook Police Pension Fund,8983429.2,17795601.87,18,1,9,19,-8812172.67,0.504811766
2015,Police,Mchenry Police Pension Fund,21106537.47,39893506.94,39,6,21,45,-18786969.47,0.529071999
2015,Police,Melrose Park Police Pension Fund,22521150.25,67497910.14,71,4,33,75,-44976759.89,0.333657001
2015,Police,Mendota Police Pension Fund,5347242.77,9601322.24,13,2,7,15,-4254079.47,0.556927748
2015,Police,Metropolis Police Pension Fund,5498624.83,8596479.8,14,0,7,14,-3097854.97,0.6396368
2015,Police,Midlothian Police Pension Fund,13955847.22,18369692.42,27,0,10,27,-4413845.2,0.759721333
2015,Police,Milan Police Pension Fund,5957699.16,11426369.44,13,1,10,14,-5468670.28,0.521399137
2015,Police,Minooka Police Pension Fund,5326011.99,7439921.04,16,3,2,19,-2113909.05,0.715869424
2015,Police,Mokena Police Pension Fund,16422364.45,19793151.87,28,2,7,30,-3370787.42,0.82969931
2015,Police,Moline Police Pension Fund,36362512.4,85573193.44,69,10,60,79,-49210681.04,0.424928777
2015,Police,Monee Police Pension Fund,972891.29,4607452.2,11,1,0,12,-3634560.91,0.211156025
2015,Police,Monmouth Police Pension Fund,6808706.21,12889461.3,18,1,12,19,-6080755.09,0.528238229
2015,Police,Montgomery Police Pension Fund,8186474.42,12786979.1,25,1,5,26,-4600504.68,0.640219582
2015,Police,Monticello Police Pension Fund,1041659.76,3059041.48,5,1,2,6,-2017381.72,0.340518351
2015,Police,Morris Police Pension Fund,12842202.77,19499354.44,23,3,9,26,-6657151.67,0.658596304
2015,Police,Morton Grove Police Pension Fund,32012137.23,60804597.41,43,2,41,45,-28792460.18,0.526475605
2015,Police,Morton Police Pension Fund,11051503.24,14121141.42,21,1,8,22,-3069638.18,0.782621101
2015,Police,Mt Carmel Police Pension Fund,3769184.31,7343490.84,12,0,12,12,-3574306.53,0.513268743
2015,Police,Mt Prospect Police Pension Fund,59494123.6,104534204.2,72,10,50,82,-45040080.57,0.569135472
2015,Police,Mt Vernon Police Pension Fund,18021119.19,26240808.11,43,0,18,43,-8219688.92,0.686759307
2015,Police,Mt. Zion Police Pension Fund,601491.62,1777128.17,10,1,0,11,-1175636.55,0.338462712
2015,Police,Mundelein Police Pension Fund,24574081.68,42936941,48,4,23,52,-18362859.32,0.572329586
2015,Police,Murphysboro Police Pension Fund,5319803.01,9756321.63,15,0,8,15,-4436518.62,0.545267285
2015,Police,Naperville Police Pension Fund,145691586.3,188923746.2,146,18,69,164,-43232159.88,0.771166088
2015,Police,New Lenox Police Pension Fund,16939905.3,25948955.22,30,5,8,35,-9009049.92,0.652816468
2015,Police,Niles Police Pension Fund,29807576.91,75016449.51,49,5,40,54,-45208872.6,0.39734721
2015,Police,Normal Police Pension Fund,32142575.59,60149569.73,73,9,39,82,-28006994.14,0.534377482
2015,Police,Norridge Police Pension Fund,24555590.33,40892067.75,35,3,21,38,-16336477.42,0.600497644
2015,Police,North Aurora Police Pension Fund,13497164.47,20392746.82,25,3,9,28,-6895582.35,0.661861033
2015,Police,North Chicago Police Pension Fund,17127483.51,47005338.51,50,5,22,55,-29877855,0.364373155
2015,Police,North Riverside Police Pension Fund,15229094.46,36000609.27,23,4,18,27,-20771514.81,0.423023242
2015,Police,Northbrook Police Pension Fund,44921896.77,79654288.06,62,3,45,65,-34732391.29,0.563960809
2015,Police,Northfield Police Pension Fund,14801658.01,27114208.74,18,0,13,18,-12312550.73,0.545900423
2015,Police,Northlake Police Pension Fund,17104132.07,29392387.54,36,4,14,40,-12288255.47,0.581923876
2015,Police,Oak Brook Police Pension Fund,34014756,50530647.05,34,6,29,40,-16515891.05,0.673151008
2015,Police,Oak Forest Police Pension Fund,26354559.56,42404378.05,39,2,20,41,-16049818.49,0.621505627
2015,Police,Oak Lawn Police Pension Fund,74797543.21,138768987.2,104,4,79,108,-63971443.99,0.539007632
2015,Police,Oak Park Police Pension Fund,87107413.4,147619710.8,96,12,94,108,-60512297.35,0.590079827
2015,Police,Oakbrook Terrace Police Pension Fund,10454106.73,19992646.47,18,2,11,20,-9538539.74,0.522897594
2015,Police,O'Fallon Police Pension Fund,24861595.42,29907981.81,41,3,15,44,-5046386.39,0.831269578
2015,Police,Oglesby Police Pension Fund,3084462.92,6013299.83,9,0,4,9,-2928836.91,0.512940151
2015,Police,Olney Police Pension Fund,4270212.88,10762713.21,11,1,10,12,-6492500.33,0.396759887
2015,Police,Olympia Fields Police Pension Fund,8278694.32,18829065.28,21,0,11,21,-10550370.96,0.43967633
2015,Police,Orland Hills Police Pension Fund,2909142.07,7695014.36,9,0,2,9,-4785872.29,0.378055444
2015,Police,Orland Park Police Pension Fund,75332732.23,98681823.11,91,9,38,100,-23349090.88,0.763390155
2015,Police,Oswego Police Pension Fund,21213505.21,26743504.54,43,6,7,49,-5529999.33,0.793220843
2015,Police,Ottawa Police Pension Fund,17786588.66,25597165.93,35,1,19,36,-7810577.27,0.694865545
2015,Police,Palatine Police Pension Fund,64707712.81,111611664.1,99,8,53,107,-46903951.24,0.579757621
2015,Police,Palos Heights Police Pension Fund,17610321.1,34717562.08,26,2,18,28,-17107240.98,0.507245326
2015,Police,Palos Hills Police Pension Fund,16223863.64,28900111.81,27,4,17,31,-12676248.17,0.561377193
2015,Police,Palos Park Police Pension Fund,2414657.17,5876904.66,8,1,2,9,-3462247.49,0.410872272
2015,Police,Pana Police Pension Fund,2928385.67,6855295.82,9,0,7,9,-3926910.15,0.427171306
2015,Police,Paris Police Pension Fund,5807721.12,8833660.25,16,0,5,16,-3025939.13,0.657453531
2015,Police,Park City Police Pension Fund,1361466.49,6518190.42,9,0,2,9,-5156723.93,0.20887185
2015,Police,Park Forest Police Pension Fund,20050373.37,40322551.01,36,2,26,38,-20272177.64,0.497249625
2015,Police,Park Ridge Police Pension Fund,42829924.59,65728294.83,45,8,35,53,-22898370.24,0.651620808
2015,Police,Pekin Police Pension Fund,28558287.64,47257630.73,51,4,37,55,-18699343.09,0.60431061
2015,Police,Peoria Heights Police Pension Fund,1939212.12,5065684.87,12,1,2,13,-3126472.75,0.382813414
2015,Police,Peoria Police Pension Fund,158864228.3,274094429.4,197,19,166,216,-115230201.1,0.579596706
2015,Police,Peotone Police Pension Fund,1247472.46,4816199.09,7,1,3,8,-3568726.63,0.259015966
2015,Police,Peru Police Pension Fund,8250316.08,17626585.05,23,2,14,25,-9376268.97,0.468060946
2015,Police,Pinckneyville Police Pension Fund,643405.34,3464681.23,6,0,4,6,-2821275.89,0.185704051
2015,Police,Plainfield Police Pension Fund,23654388.3,28203116.29,45,6,5,51,-4548727.99,0.838715412
2015,Police,Plano Police Pension Fund,5081176.76,7385317.7,18,1,1,19,-2304140.94,0.688010586
2015,Police,Pontiac Police Pension Fund,8976455.75,13423047.96,18,1,11,19,-4446592.21,0.668734536
2015,Police,Pontoon Beach Police Pension Fund,4071421.75,9498387.01,12,1,7,13,-5426965.26,0.428643489
2015,Police,Posen Police Pension Fund,3814046.81,5440069.44,16,0,3,16,-1626022.63,0.701102597
2015,Police,Princeton Police Pension Fund,7484579.6,9718261.62,16,2,6,18,-2233682.02,0.770156217
2015,Police,Prospect Heights Police Pension Fund,12699178.38,18243875.1,23,0,4,23,-5544696.72,0.696079002
2015,Police,Quincy Police Pension Fund,34098167.44,62559203.8,58,13,52,71,-28461036.36,0.54505437
2015,Police,Rantoul Police Pension Fund,16825958.49,25342560.79,28,2,13,30,-8516602.3,0.663940737
2015,Police,Richton Park Police Pension Fund,13195082.26,22366323.68,24,3,16,27,-9171241.42,0.589953112
2015,Police,River Forest Police Pension Fund,21199813.72,37473001.79,24,4,29,28,-16273188.07,0.565735669
2015,Police,River Grove Police Pension Fund,7661598.42,23618242.41,21,2,15,23,-15956643.99,0.32439325
2015,Police,Riverdale Police Pension Fund,15458504.23,36002278.52,26,4,19,30,-20543774.29,0.429375719
2015,Police,Riverside Police Pension Fund,8722400.76,23656403.94,18,1,13,19,-14934003.18,0.368712032
2015,Police,Robbins Police Pension Fund,317594.35,1639702.12,0,0,3,0,-1322107.77,0.193690272
2015,Police,Robinson Police Pension Fund,4795899.67,6546522.07,12,0,1,12,-1750622.4,0.732587413
2015,Police,Rochelle Police Pension Fund,11290520.92,15278887.65,19,1,11,20,-3988366.73,0.738962232
2015,Police,Rock Falls Police Pension Fund,7325883.16,12915302.8,19,2,14,21,-5589419.64,0.567225041
2015,Police,Rock Island Police Pension Fund,32733558.77,81610717.27,81,2,58,83,-48877158.5,0.401093874
2015,Police,Rockford Police Pension Fund,181068903.1,312501771.9,248,33,203,281,-131432868.8,0.579417205
2015,Police,Rockton Police Pension Fund,3845410.52,5038271.39,12,3,0,15,-1192860.87,0.763240053
2015,Police,Rolling Meadows Police Pension Fund,36286304.98,67414155.33,47,2,36,49,-31127850.35,0.538259432
2015,Police,Romeoville Police Pension Fund,33499534.23,48910567.42,57,5,16,62,-15411033.19,0.684914038
2015,Police,Roscoe Police Pension Fund,3004518.04,5862821.54,10,2,3,12,-2858303.5,0.512469639
2015,Police,Roselle Police Pension Fund,23377899.21,38855653.61,23,5,22,28,-15477754.4,0.601660171
2015,Police,Round Lake Beach Police Pension Fund,18607699.98,26831649.41,32,4,10,36,-8223949.43,0.693498178
2015,Police,Round Lake Park Police Pension Fund,1693420.47,7830259.03,12,0,3,12,-6136838.56,0.216266213
2015,Police,Round Lake Police Pension Fund,6232142.3,9779096.51,21,4,5,25,-3546954.21,0.637292238
2015,Police,Salem Police Pension Fund,5447319.28,10595638.81,14,2,8,16,-5148319.53,0.514109567
2015,Police,Sandwich Police Pension Fund,4185169.88,8407877.25,15,1,4,16,-4222707.37,0.497767719
2015,Police,Sauk Village Police Pension Fund,5856795.3,13118245.72,19,1,10,20,-7261450.42,0.446461777
2015,Police,Savanna Police Pension Fund,1974306.63,4533748.52,6,0,5,6,-2559441.89,0.435468933
2015,Police,Schaumburg Police Pension Fund,98246251.8,162553369.9,99,16,77,115,-64307118.14,0.604393818
2015,Police,Schiller Park Police Pension Fund,16863550.57,36474305.86,33,0,20,33,-19610755.29,0.462340548
2015,Police,Shelbyville Police Pension Fund,2243982.96,4532073.83,6,1,3,7,-2288090.87,0.495133805
2015,Police,Shiloh Police Pension Fund,4122693.36,5165653.67,19,0,0,19,-1042960.31,0.798097128
2015,Police,Shorewood Police Pension Fund,11304846.85,12416551.28,23,2,6,25,-1111704.43,0.910465925
2015,Police,Silvis Police Pension Fund,6165467.73,11120707.71,15,1,7,16,-4955239.98,0.554413252
2015,Police,Skokie Police Pension Fund,81966519.33,132455749.8,106,12,90,118,-50489230.43,0.618821905
2015,Police,South Barrington Police Pension Fund,8237551.31,13541805.66,16,0,5,16,-5304254.35,0.608305238
2015,Police,South Beloit Police Pension Fund,2992475.58,4987710.58,11,2,2,13,-1995235,0.599969772
2015,Police,South Chicago Heights Police Pension Fund,3651748.29,6168027.1,6,0,3,6,-2516278.81,0.592044787
2015,Police,South Elgin Police Pension Fund,13180420.83,21965770.54,30,2,7,32,-8785349.71,0.600043636
2015,Police,South Holland Police Pension Fund,23449004.74,34578124.63,41,5,15,46,-11129119.89,0.678145648
2015,Police,Spring Grove Police Pension Fund,2367164.38,5632677.61,6,1,3,7,-3265513.23,0.420255613
2015,Police,Spring Valley Police Pension Fund,3961372.93,5334762.16,11,1,2,12,-1373389.23,0.742558489
2015,Police,Springfield Police Pension Fund,142332127,264739978.5,188,53,194,241,-122407851.5,0.537629896
2015,Police,St Charles Police Pension Fund,31528633.46,54339543.01,46,6,23,52,-22810909.55,0.580215286
2015,Police,Staunton Police Pension Fund,938478.68,2252822.25,5,0,2,5,-1314343.57,0.416579107
2015,Police,Steger Police Pension Fund,6186595.38,8760831,13,2,7,15,-2574235.62,0.70616536
2015,Police,Sterling Police Pension Fund,13283947.96,21562318.95,24,4,16,28,-8278370.99,0.616072325
2015,Police,Stickney Police Pension Fund,5521323.69,16361348.21,14,2,13,16,-10840024.52,0.337461413
2015,Police,Stone Park Police Pensionfund,3530455.04,17822623,12,1,8,13,-14292167.96,0.198088409
2015,Police,Streamwood Police Pension Fund,42917587.41,58930544.48,53,5,30,58,-16012957.07,0.728274069
2015,Police,Streator Police Pension Fund,9373818.54,19641744.58,25,0,15,25,-10267926.04,0.477239611
2015,Police,Sugar Grove Police Pension Fund,2976954.11,7049935.06,11,1,1,12,-4072980.95,0.422266884
2015,Police,Summit Police Pension Fund,9373070.94,28834725.73,28,3,13,31,-19461654.79,0.325061907
2015,Police,Swansea Police Pension Fund,9019072.07,14236304.43,19,2,6,21,-5217232.36,0.633526216
2015,Police,Sycamore Police Pension Fund,11971138.71,17621868.04,23,7,11,30,-5650729.33,0.679334261
2015,Police,Taylorville Police Pension Fund,6664645.67,10152198.18,20,1,11,21,-3487552.51,0.656473165
2015,Police,Tinley Park Police Pension Fund,58564436.24,78008704.87,69,7,29,76,-19444268.63,0.750742322
2015,Police,Troy Police Pension Fund,7231956.29,9303179.61,19,0,5,19,-2071223.32,0.777363933
2015,Police,University Park Policemens Pension Fund,6743185.57,10947477.1,18,1,5,19,-4204291.53,0.615957952
2015,Police,Urbana Police Pension Fund,35889194.71,47219875.09,47,7,25,54,-11330680.38,0.760044253
2015,Police,Vandalia Police Pension Fund,4678334.73,7301049.65,10,1,6,11,-2622714.92,0.640775636
2015,Police,Venice Police Pension Fund,446399.54,1830954.36,8,0,1,8,-1384554.82,0.243807028
2015,Police,Vernon Hills Police Pension Fund,39087001.34,47653841.4,35,7,16,42,-8566840.06,0.820227713
2015,Police,Villa Park Police Pension Fund,26718124.93,46564106.64,34,3,28,37,-19845981.71,0.57379228
2015,Police,Warrenville Police Pension Fund,16296374.63,22622618.15,29,2,8,31,-6326243.52,0.720357587
2015,Police,Washington Park Police Pension Fund,1937019.66,3471287.71,2,0,6,2,-1534268.05,0.558011845
2015,Police,Washington Police Pension Fund,6884420.76,11014089.89,19,0,9,19,-4129669.13,0.625055799
2015,Police,Waterloo Police Pension Fund,4895695.13,7865031.13,14,1,3,15,-2969336,0.622463541
2015,Police,Watseka Police Pension Fund,2382564.1,9060641.31,9,1,6,10,-6678077.21,0.262957557
2015,Police,Wauconda Police Pension Fund,11021187.2,19628475.89,23,2,5,25,-8607288.69,0.561489708
2015,Police,Waukegan Police Pension Fund,78550693.02,159580703.4,127,15,78,142,-81030010.37,0.492231776
2015,Police,Wayne Police Pension Fund,1857553.43,4262073.54,5,0,2,5,-2404520.11,0.435833266
2015,Police,West Chicago Police Pension Fund,24931567.49,43797511.08,41,3,20,44,-18865943.59,0.569246217
2015,Police,West Dundee Police Pension Fund,10234084.05,17374669.5,15,2,9,17,-7140585.45,0.589023236
